hex_id,street,region,latitude,longitude,datetime,rides_count,temperature,humidity,wind_speed
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 00:00:00,16,19,64,9
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 01:00:00,6,18,83,9
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 02:00:00,3,16,88,7
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 03:00:00,4,15,94,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 04:00:00,3,15,94,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 05:00:00,4,16,88,2
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 06:00:00,13,18,83,0
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 07:00:00,37,19,78,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 08:00:00,46,21,68,2
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 09:00:00,41,23,57,2
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 10:00:00,49,23,53,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 11:00:00,31,25,50,7
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 12:00:00,32,25,50,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 13:00:00,31,27,37,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 14:00:00,31,26,47,9
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 15:00:00,34,20,73,9
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 16:00:00,38,20,68,9
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 17:00:00,28,21,68,2
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 18:00:00,28,20,78,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 19:00:00,28,21,73,7
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 20:00:00,21,20,83,7
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 21:00:00,24,20,83,4
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 22:00:00,22,19,83,7
8811aa6327fffff,"""Москва, Мрузовский переулок, 11с10""","105120, г Москва, Басманный р-н, Мрузовский пер, д 11 стр 10",55.7588226,37.66820614123354,2024-06-06 23:00:00,15,19,83,11
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 00:00:00,13,19,64,9
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 01:00:00,13,18,83,9
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 02:00:00,4,16,88,7
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 03:00:00,6,15,94,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 04:00:00,1,15,94,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 05:00:00,3,16,88,2
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 06:00:00,2,18,83,0
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 07:00:00,8,19,78,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 08:00:00,14,21,68,2
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 09:00:00,23,23,57,2
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 10:00:00,35,23,53,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 11:00:00,32,25,50,7
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 12:00:00,41,25,50,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 13:00:00,38,27,37,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 14:00:00,32,26,47,9
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 15:00:00,26,20,73,9
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 16:00:00,52,20,68,9
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 17:00:00,42,21,68,2
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 18:00:00,49,20,78,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 19:00:00,38,21,73,7
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 20:00:00,27,20,83,7
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 21:00:00,23,20,83,4
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 22:00:00,18,19,83,7
8811aa6341fffff,"""Москва, проспект Мира, 102к2""","129626, г Москва, Алексеевский р-н, пр-кт Мира, д 102 к 2",55.8017297,37.6366135,2024-06-06 23:00:00,17,19,83,11
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 00:00:00,1,19,64,9
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 01:00:00,3,18,83,9
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 02:00:00,1,16,88,7
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 03:00:00,4,15,94,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 04:00:00,0,15,94,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 05:00:00,1,16,88,2
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 06:00:00,3,18,83,0
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 07:00:00,16,19,78,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 08:00:00,12,21,68,2
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 09:00:00,38,23,57,2
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 10:00:00,21,23,53,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 11:00:00,17,25,50,7
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 12:00:00,24,25,50,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 13:00:00,24,27,37,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 14:00:00,21,26,47,9
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 15:00:00,24,20,73,9
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 16:00:00,12,20,68,9
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 17:00:00,23,21,68,2
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 18:00:00,29,20,78,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 19:00:00,28,21,73,7
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 20:00:00,16,20,83,7
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 21:00:00,11,20,83,4
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 22:00:00,5,19,83,7
8811aa6343fffff,"""Москва, 1-я Мытищинская улица, 28с4""","129626, г Москва, Алексеевский р-н, ул 1-я Мытищинская, д 21",55.8005844,37.6459535,2024-06-06 23:00:00,5,19,83,11
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 00:00:00,2,19,64,9
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 01:00:00,1,18,83,9
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 02:00:00,1,16,88,7
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 03:00:00,0,15,94,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 04:00:00,1,15,94,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 05:00:00,1,16,88,2
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 06:00:00,2,18,83,0
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 07:00:00,4,19,78,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 08:00:00,5,21,68,2
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 09:00:00,14,23,57,2
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 10:00:00,10,23,53,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 11:00:00,12,25,50,7
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 12:00:00,10,25,50,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 13:00:00,9,27,37,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 14:00:00,10,26,47,9
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 15:00:00,12,20,73,9
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 16:00:00,16,20,68,9
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 17:00:00,16,21,68,2
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 18:00:00,10,20,78,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 19:00:00,8,21,73,7
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 20:00:00,10,20,83,7
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 21:00:00,5,20,83,4
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 22:00:00,10,19,83,7
8811aa6355fffff,"""Москва, Поперечный просек, 17к41""","107014, г Москва, р-н Сокольники, Поперечный просек, д 17 к 41",55.8065728,37.66345407111838,2024-06-06 23:00:00,5,19,83,11
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 00:00:00,19,19,64,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 01:00:00,16,18,68,2
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 02:00:00,5,16,88,7
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 03:00:00,6,16,88,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 04:00:00,8,16,88,2
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 05:00:00,4,16,88,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 06:00:00,9,18,77,2
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 07:00:00,31,19,73,7
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 08:00:00,79,20,64,2
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 09:00:00,72,22,60,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 10:00:00,99,22,64,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 11:00:00,60,23,61,2
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 12:00:00,49,24,57,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 13:00:00,56,25,47,7
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 14:00:00,48,24,53,13
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 15:00:00,59,21,68,13
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 16:00:00,43,22,60,13
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 17:00:00,56,21,68,7
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 18:00:00,63,21,68,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 19:00:00,70,21,73,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 20:00:00,47,21,73,4
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 21:00:00,52,19,78,7
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 22:00:00,40,18,77,7
8811aa7125fffff,"""Москва, 3-я Магистральная улица""","123290, г Москва, Пресненский р-н, ул 2-я Магистральная, д 9 стр 14",55.758059,37.5260012,2024-06-06 23:00:00,29,17,88,7
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 00:00:00,24,19,64,9
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 01:00:00,18,18,83,9
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 02:00:00,17,16,88,7
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 03:00:00,6,15,94,4
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 04:00:00,14,15,94,4
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 05:00:00,12,16,88,2
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 06:00:00,17,18,83,0
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 07:00:00,46,19,78,4
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 08:00:00,73,21,68,2
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 09:00:00,92,23,57,2
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 10:00:00,101,23,53,4
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 11:00:00,56,25,50,7
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 12:00:00,78,25,50,4
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 13:00:00,49,27,37,4
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 14:00:00,60,26,47,9
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 15:00:00,69,20,73,9
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 16:00:00,70,20,68,9
8811aa712bfffff,"""Москва, 5-я Магистральная улица, 15с11""","123007, г Москва, Хорошевский р-н, ул 5-я Магистральная, д 15 стр 11",55.7760061,37.52290715104674,2024-06-06 17:00:00,66,21,68,2
