,zip_code,date,time,temperature,humidity,wind_speed
0,119019,2024-06-20,00:00,68,64,9
1,119019,2024-06-20,00:30,68,64,9
2,119019,2024-06-20,01:00,68,68,11
3,119019,2024-06-20,01:30,68,68,11
4,119019,2024-06-20,02:00,66,73,9
5,119019,2024-06-20,02:30,66,78,11
6,119019,2024-06-20,03:00,66,78,9
7,119019,2024-06-20,03:30,66,78,9
8,119019,2024-06-20,04:00,66,78,7
9,119019,2024-06-20,04:30,66,78,9
10,119019,2024-06-20,05:00,66,78,11
11,119019,2024-06-20,05:30,66,83,9
12,119019,2024-06-20,06:00,66,83,7
13,119019,2024-06-20,06:30,68,78,7
14,119019,2024-06-20,07:00,68,83,9
15,119019,2024-06-20,07:30,68,83,9
16,119019,2024-06-20,08:00,68,83,7
17,119019,2024-06-20,08:30,70,78,9
18,119019,2024-06-20,09:00,68,83,13
19,119019,2024-06-20,09:10,66,94,13
20,119019,2024-06-20,09:11,66,94,11
21,119019,2024-06-20,09:22,66,88,13
22,119019,2024-06-20,09:30,64,94,11
23,119019,2024-06-20,10:00,66,94,7
24,119019,2024-06-20,10:27,70,83,7
25,119019,2024-06-20,10:30,70,83,9
26,119019,2024-06-20,11:00,70,83,11
27,119019,2024-06-20,11:30,72,78,13
28,119019,2024-06-20,12:00,72,78,13
29,119019,2024-06-20,12:30,73,73,16
30,119019,2024-06-20,13:00,73,73,13
31,119019,2024-06-20,13:14,73,73,18
32,119019,2024-06-20,13:17,73,78,25
33,119019,2024-06-20,13:20,68,78,29
34,119019,2024-06-20,13:22,64,88,29
35,119019,2024-06-20,13:24,66,83,27
36,119019,2024-06-20,13:27,64,88,25
37,119019,2024-06-20,13:28,64,88,25
38,119019,2024-06-20,13:30,63,88,25
39,119019,2024-06-20,13:35,61,88,27
40,119019,2024-06-20,13:37,61,88,25
41,119019,2024-06-20,13:40,59,94,22
42,119019,2024-06-20,14:00,59,88,20
43,119019,2024-06-20,14:16,59,88,18
44,119019,2024-06-20,14:30,59,88,16
45,119019,2024-06-20,15:00,57,88,18
46,119019,2024-06-20,15:30,55,88,16
47,119019,2024-06-20,16:00,55,88,18
48,119019,2024-06-20,16:30,55,94,13
49,119019,2024-06-20,16:44,55,94,18
50,119019,2024-06-20,17:00,55,88,18
51,119019,2024-06-20,17:05,55,88,18
52,119019,2024-06-20,17:30,55,88,16
53,119019,2024-06-20,18:00,55,88,13
54,119019,2024-06-20,18:30,57,82,13
55,119019,2024-06-20,18:38,57,82,13
56,119019,2024-06-20,19:00,59,82,18
57,119019,2024-06-20,19:30,57,88,13
58,119019,2024-06-20,20:00,57,88,13
59,119019,2024-06-20,20:30,57,88,11
60,119019,2024-06-20,21:00,59,82,13
61,119019,2024-06-20,21:30,59,82,13
62,119019,2024-06-20,22:00,59,82,13
63,119019,2024-06-20,22:30,59,82,13
64,119019,2024-06-20,23:00,57,82,11
65,119019,2024-06-20,23:30,57,88,13
